#genome_folder  kingdom domain  class   order   family  genus   species strain
HN_SY_bin_15/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_156/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_157/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_164/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_177/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_198/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_220/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_24/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_26/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_30/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_42/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_44/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_50/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_58/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_59/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_65/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_70/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_88/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_89/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
HN_SY_bin_90/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_LYG_bin_116/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_LYG_bin_135/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_LYG_bin_137/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_LYG_bin_19/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_LYG_bin_20/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_LYG_bin_25/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_LYG_bin_29/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_LYG_bin_44/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_LYG_bin_51/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_LYG_bin_52/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_LYG_bin_95/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_101/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_113/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_119/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
JS_YC_bin_125/	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified
